score,r2_1,r2_2,epochs,kernel_size,points,model_param1,model_param2,telescope,t_int,label
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.8391291797161102,0.7792770862579346,0.8989812731742859,50,1015,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9202987253665924,0.9030376672744751,0.9375597834587097,50,18,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.8941996395587921,0.8638472557067871,0.9245520234107971,50,65,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.867715984582901,0.8182479739189148,0.9171839952468872,50,223,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9172453582286835,0.8927413821220398,0.9417493343353271,50,13,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9129882752895355,0.8928750157356262,0.9331015348434448,50,9,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.8545321226119995,0.8025177717208862,0.9065464735031128,50,1406,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9180693626403809,0.8951141238212585,0.9410246014595032,50,27,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9203275442123413,0.8959494829177856,0.944705605506897,50,41,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.8840936720371246,0.8504758477210999,0.9177114963531494,50,150,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.8723827004432678,0.8272616267204285,0.9175037741661072,50,309,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9035803377628326,0.87061607837677,0.9365445971488953,50,23,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9131834208965302,0.8852671384811401,0.9410997033119202,50,10,2762,83,4,NA,NA,"pure signal first try"
0.8480098843574524,0.7880409955978394,0.9079787731170654,50,819,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.9248369634151459,0.9044930338859558,0.9451808929443359,50,6,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9155840277671814,0.9004693627357483,0.9306986927986145,50,8,2762,83,4,NA,NA,"pure signal first try"
0.933083713054657,0.9155569076538086,0.9506105184555054,50,5,2762,83,4,NA,NA,"pure signal first try"
0.9188069701194763,0.9047921299934387,0.9328218102455139,50,7,2762,83,4,NA,NA,"pure signal first try"
